C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_323.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_323.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_323.jpg,0,1,0,5.988899
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_425.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_425.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_425.jpg,-0.2871633,1,0,7.117674
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_527.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_527.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_527.jpg,-0.5546582,1,0,8.19075
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_630.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_630.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_630.jpg,-0.2558054,1,0,9.319104
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_732.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_732.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_732.jpg,0,1,0,10.42309
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_834.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_834.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_834.jpg,0,1,0,11.62171
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_04_938.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_04_938.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_04_938.jpg,0,1,0,12.79944
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_041.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_041.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_041.jpg,0,1,0,13.86176
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_144.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_144.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_144.jpg,-0.1465533,1,0,15.01797
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_244.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_244.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_244.jpg,-0.4409595,1,0,15.90752
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_347.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_347.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_347.jpg,-0.1384416,1,0,17.00473
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_450.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_450.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_450.jpg,0,1,0,18.01443
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_551.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_551.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_551.jpg,0,1,0,19.04603
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_651.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_651.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_651.jpg,0,1,0,20.06497
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_754.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_754.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_754.jpg,-0.2993532,1,0,21.03454
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_855.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_855.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_855.jpg,-0.5964104,1,0,21.85267
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_05_957.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_05_957.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_05_957.jpg,-0.3738519,1,0,22.77641
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_058.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_058.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_058.jpg,-0.066546,1,0,23.7677
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_163.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_163.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_163.jpg,0,1,0,24.90779
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_265.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_265.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_265.jpg,-0.2926974,1,0,25.83839
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_367.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_367.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_367.jpg,-0.3351156,1,0,26.67219
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_467.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_467.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_467.jpg,-0.03044584,1,0,27.61576
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_570.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_570.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_570.jpg,0,1,0,28.53607
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_670.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_670.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_670.jpg,0,1,0,29.456
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_771.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_771.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_771.jpg,-0.1131588,1,0,30.18962
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_873.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_873.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_873.jpg,-0.4104336,1,0,30.1554
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_06_976.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_06_976.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_06_976.jpg,-0.1906254,1,0,30.19078
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_078.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_078.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_078.jpg,0,1,0,30.18906
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_178.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_178.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_178.jpg,0,1,0,30.19015
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_280.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_280.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_280.jpg,0,1,0,30.19029
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_382.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_382.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_382.jpg,-0.2980515,1,0,30.16922
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_483.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_483.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_483.jpg,-0.4890129,1,0,30.15527
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_585.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_585.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_585.jpg,-0.1910958,1,0,30.19392
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_685.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_685.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_685.jpg,0,1,0,30.18719
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_786.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_786.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_786.jpg,0,1,0,30.19007
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_889.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_889.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_889.jpg,0,1,0,30.19027
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_07_989.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_07_989.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_07_989.jpg,0,1,0,30.19034
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_093.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_093.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_093.jpg,0,1,0,30.19028
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_194.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_194.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_194.jpg,0,1,0,30.1903
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_295.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_295.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_295.jpg,0,1,0,30.19023
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_399.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_399.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_399.jpg,0,1,0,30.19032
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_502.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_502.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_502.jpg,0,1,0,30.19037
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_604.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_604.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_604.jpg,0,1,0,30.19029
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_706.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_706.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_706.jpg,0,1,0,30.19033
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_808.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_808.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_808.jpg,-0.2897064,1,0,30.16958
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_08_911.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_08_911.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_08_911.jpg,-0.04036318,1,0,30.19052
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_015.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_015.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_015.jpg,0,1,0,30.18996
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_115.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_115.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_115.jpg,0,1,0,30.19022
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_217.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_217.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_217.jpg,0,1,0,30.19034
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_317.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_317.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_317.jpg,0,1,0,30.19034
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_418.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_418.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_418.jpg,-0.1104501,1,0,30.18717
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_521.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_521.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_521.jpg,-0.3448309,1,0,30.16431
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_626.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_626.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_626.jpg,-0.03515551,1,0,30.19011
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_725.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_725.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_725.jpg,0,1,0,30.18983
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_828.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_828.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_828.jpg,0,1,0,30.19025
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_09_929.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_09_929.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_09_929.jpg,0,1,0,30.18999
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_10_030.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_10_030.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_10_030.jpg,0,1,0,30.19031
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_10_132.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_10_132.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_10_132.jpg,-0.1725414,1,0,30.18257
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_10_232.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_10_232.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_10_232.jpg,-0.4790949,1,0,30.14533
C:\Users\KARANDEEP\Desktop\Data\IMG\center_2021_03_18_18_53_10_333.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\left_2021_03_18_18_53_10_333.jpg, C:\Users\KARANDEEP\Desktop\Data\IMG\right_2021_03_18_18_53_10_333.jpg,-0.2542074,1,0,30.19051
